Year,farm_id,month,month_str,milking_cows,herd_size,milk_yield_litres,num_parlour_units,milkpump_type,vacuumpump_power_kw,VSD,coolingsystem_directexpansion,coolingsystem_icebank,coolingsystem_platecooler,coolingsystem_waterchillingunit,hotwash_freq,re_thermal_m3,hotwatertank_capacity_litres,bulktank_capacity_litres,waterheating_power_elec_kw,waterheating_power_gas_kw,waterheating_power_oil_kw,quantity_diesel_litres,quantity_petrol_litres,quantity_elec_kwh,re_solarpv_kw,re_wind_kw,res_capacity_kw,low_energy_lighting,night_rate_electricity,heat_recovery,green_electricity,milking_duration_hours,milking_frequency
2015,12,12,Dec,47,139,29914,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,13,1,Jan,34,65,16876,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,2,Feb,67,77,24427,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,3,Mar,79,84,27023,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,4,Apr,84,84,58136,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,5,May,84,84,60229,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,6,Jun,82,82,57405,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,7,Jul,79,79,47665,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,8,Aug,79,79,36660,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,9,Sep,87,93,33993,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,10,Oct,90,94,37887,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,11,nov,92,94,34495,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,13,12,Dec,70,93,33285,10,High Speed,3,no,yes,no,yes,no,OAW,0,150,3100,2.4,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,once a day milking
2015,14,1,Jan,102,191,58571,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,2,Feb,143,197,75700,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,3,Mar,172,189,95584,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,4,Apr,184,187,146632,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,5,May,184,186,140777,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,6,Jun,184,184,121325,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,7,Jul,175,184,99216,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,8,Aug,131,183,79797,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,9,Sep,126,185,56202,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,10,Oct,185,202,89517,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,11,nov,154,206,95618,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,14,12,Dec,103,204,94580,20,Variable Speed Pump,6,no,no,yes,yes,no,OAD,0,200,12000,3,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,15,1,Jan,15,143,0,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,2,Feb,112,162,32842,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,3,Mar,149,165,90166,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,4,Apr,162,165,132146,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,5,May,161,164,139321,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,6,Jun,161,164,118584,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,7,Jul,159,162,104786,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,8,Aug,159,161,102665,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,9,Sep,159,160,86963,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,10,Oct,159,160,71453,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,11,nov,132,141,40083,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,15,12,Dec,0,141,13848,20,High Speed,7.4,no,yes,no,yes,no,E2ndD,0,150,11000,2.4,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,twice a day milking
2015,16,1,Jan,112,158,60693,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,2,Feb,141,164,80176,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,3,Mar,146,163,86567,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,4,Apr,166,168,125318,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,5,May,169,169,104583,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,6,Jun,168,168,99444,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,7,Jul,163,168,85712,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,8,Aug,144,168,63821,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,9,Sep,142,175,52097,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,10,Oct,162,189,85451,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,11,nov,139,196,72778,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,16,12,Dec,115,195,78995,24,High Speed,11,yes,yes,no,yes,yes,OAD,0,450,15000,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,1,twice a day milking
2015,17,1,Jan,0,115,0,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,2,Feb,91,148,18161,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,3,Mar,114,132,46044,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,4,Apr,126,132,106296,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,5,May,126,132,92932,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,6,Jun,125,126,82274,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,7,Jul,124,125,77218,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,8,Aug,124,125,75796,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,9,Sep,122,122,66621,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,10,Oct,94,122,57082,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,11,nov,20,122,38702,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,17,12,Dec,0,122,8204,20,High Speed,6,no,yes,no,yes,no,OAD,0,200,8183,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,2,twice a day milking
2015,18,1,Jan,0,116,0,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,2,Feb,52,127,10429,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,3,Mar,100,132,31027,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,4,Apr,119,127,84590,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,5,May,122,125,101711,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,6,Jun,122,125,86148,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,7,Jul,121,124,75212,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,8,Aug,121,124,62520,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,9,Sep,122,123,61908,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,10,Oct,123,124,53377,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,11,nov,67,124,26636,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,18,12,Dec,50,124,20624,16,High Speed,5.2,no,yes,no,yes,no,E2ndD,0,300,13000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,19,1,Jan,34,152,0,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,2,Feb,136,190,27192,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,3,Mar,175,196,100200,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,4,Apr,194,198,124796,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,5,May,192,196,127705,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,6,Jun,179,183,114671,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,7,Jul,178,180,112414,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,8,Aug,181,181,97468,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,9,Sep,171,180,93138,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,10,Oct,170,180,84146,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,11,nov,97,178,42983,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,19,12,Dec,43,175,24255,22,High Speed,7.5,no,yes,no,yes,no,E2ndD,0,200,10500,2.4,0,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,20,1,Jan,0,104,0,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,2,Feb,71,110,10855,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,3,Mar,89,102,53832,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,4,Apr,98,100,67312,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,5,May,100,100,89062,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,6,Jun,100,100,64225,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,7,Jul,100,100,58229,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,8,Aug,100,100,65235,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,9,Sep,100,100,44081,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,10,Oct,100,100,40365,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,11,nov,65,100,41489,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,20,12,Dec,0,96,12778,10,High Speed,3,no,yes,no,no,no,OAM,0,150,6900,NaN,0,6,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,1,once a day milking
2015,21,1,Jan,7,80,0,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,2,Feb,51,93,14014,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,3,Mar,76,96,42944,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,4,Apr,92,99,82758,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,5,May,97,99,81484,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,6,Jun,98,98,76559,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,7,Jul,98,98,71843,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,8,Aug,98,98,68995,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,9,Sep,91,91,57997,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,10,Oct,90,90,50246,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,11,nov,51,90,28107,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,21,12,Dec,4,90,7764,14,Diaphram,5.2,no,yes,no,yes,no,OAW,0,200,10000,2.4,0,0,48,166,13421,2,11,NaN,no,no,no,n/a,1,once a day milking
2015,22,1,Jan,0,80,0,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,2,Feb,48,94,4132,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,3,Mar,88,98,37506,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,4,Apr,99,99,60038,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,5,May,99,99,81896,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,6,Jun,99,99,60819,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,7,Jul,98,98,57201,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,8,Aug,98,98,61385,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,9,Sep,95,95,41595,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,10,Oct,94,94,35048,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,11,nov,72,94,33305,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,22,12,Dec,0,94,4709,12,High Speed,3,no,yes,no,yes,no,OAD,0,150,9000,3,0,0,NaN,58,NaN,3,5,12,yes,yes,yes,yes,2,twice a day milking
2015,23,1,Jan,8,101,0,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,2,Feb,113,140,23066,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,3,Mar,143,146,64915,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,4,Apr,144,144,127692,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,5,May,143,143,105625,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,6,Jun,142,142,89331,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,7,Jul,142,142,77006,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,8,Aug,142,142,72410,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,9,Sep,142,142,65837,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,10,Oct,142,142,62124,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,11,nov,107,140,42921,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,23,12,Dec,1,127,12698,24,Variable Speed Pump,7.5,yes,yes,no,yes,no,E2ndD,0,600,18300,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,1.5,once a day milking
2015,24,1,Jan,0,75,0,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
2015,24,2,Feb,46,90,5272,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
2015,24,3,Mar,69,95,27763,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
2015,24,4,Apr,86,97,59539,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
2015,24,5,May,88,93,60699,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
2015,24,6,Jun,92,93,66691,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
2015,24,7,Jul,90,90,58489,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
2015,24,8,Aug,90,90,56593,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
2015,24,9,Sep,89,90,48704,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
2015,24,10,Oct,89,90,43130,14,Variable Speed Pump,6,no,no,yes,no,yes,OAW,0,150,5000,3,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,2.5,once a day milking
